Region,Sales,Category,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Product ID,Sub-Category,Product Name
West,18,Office Supplies,CA-2018-141397,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,OFF-BI-10000320,Binders,GBC Plastic Binding Combs
West,18,Office Supplies,CA-2018-141586,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,OFF-BI-10003981,Binders,"Avery Durable Plastic 1"" Binders"
West,18,Office Supplies,CA-2018-144015,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,OFF-FA-10000624,Fasteners,OIC Binder Clips
West,18,Office Supplies,CA-2018-161361,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho,OFF-PA-10001838,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
West,18,Office Supplies,CA-2018-163328,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,OFF-SU-10002301,Supplies,Serrated Blade or Curved Handle Hand Letter Openers
West,18,Office Supplies,CA-2018-167241,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,OFF-ST-10001505,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H"
West,18,Office Supplies,CA-2019-115931,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,OFF-LA-10001404,Labels,Avery 517
West,18,Office Supplies,CA-2019-130715,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,San Francisco,California,OFF-FA-10000621,Fasteners,"OIC Colored Binder Clips, Assorted Sizes"
West,18,Office Supplies,CA-2019-134565,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,OFF-BI-10001759,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue"
West,18,Office Supplies,CA-2019-138464,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,OFF-AR-10003560,Art,Zebra Zazzle Fluorescent Highlighters
West,18,Office Supplies,CA-2019-149944,Second Class,MB-17305,Maria Bertelson,Consumer,United States,Longview,Washington,OFF-FA-10003495,Fasteners,Staples
West,18,Office Supplies,CA-2019-153822,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,OFF-BI-10001460,Binders,Plastic Binding Combs
West,18,Office Supplies,CA-2019-162978,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,OFF-PA-10002250,Paper,Things To Do Today Pad
West,18,Office Supplies,US-2016-164406,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,OFF-BI-10002309,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings
West,18,Office Supplies,US-2018-157490,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,OFF-BI-10002824,Binders,Recycled Easel Ring Binders
West,18,Office Supplies,US-2019-140907,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,OFF-AR-10000799,Art,Col-Erase Pencils with Erasers
West,18,Office Supplies,US-2019-168802,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Seattle,Washington,OFF-BI-10002393,Binders,Binder Posts
West,19,Office Supplies,CA-2016-100363,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Glendale,Arizona,OFF-PA-10004733,Paper,Things To Do Today Spiral Book
West,19,Office Supplies,CA-2016-100860,Second Class,CS-12505,Cindy Stewart,Consumer,United States,Pomona,California,OFF-LA-10001982,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set
West,19,Office Supplies,CA-2016-102652,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,OFF-PA-10003309,Paper,Xerox 211
West,19,Office Supplies,CA-2016-105172,Standard Class,PK-18910,Paul Knutson,Home Office,United States,San Francisco,California,OFF-LA-10001641,Labels,Avery 518
West,19,Office Supplies,CA-2016-106439,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,OFF-BI-10004209,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg"
West,19,Office Supplies,CA-2016-115812,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Los Angeles,California,OFF-BI-10003910,Binders,DXL Angle-View Binders with Locking Rings by Samsill
West,19,Office Supplies,CA-2016-125829,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,OFF-PA-10000223,Paper,Xerox 2000
West,19,Office Supplies,CA-2016-130813,Second Class,LS-17230,Lycoris Saunders,Consumer,United States,Los Angeles,California,OFF-PA-10002005,Paper,Xerox 225
West,19,Office Supplies,CA-2016-132451,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,OFF-PA-10004888,Paper,Xerox 217
West,19,Office Supplies,CA-2016-133354,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Moreno Valley,California,OFF-PA-10001800,Paper,Xerox 220
West,19,Office Supplies,CA-2016-148614,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Los Angeles,California,OFF-PA-10002893,Paper,"Wirebound Service Call Books, 5 1/2"" x 4"""
West,19,Office Supplies,CA-2016-153969,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,OFF-PA-10002246,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book"
West,19,Office Supplies,CA-2016-155264,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,OFF-LA-10002787,Labels,Avery 480
West,19,Office Supplies,CA-2017-116092,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,OFF-PA-10000477,Paper,Xerox 22
West,19,Office Supplies,CA-2017-120446,First Class,JG-15805,John Grady,Corporate,United States,San Diego,California,OFF-LA-10003148,Labels,Avery 51
West,19,Office Supplies,CA-2017-141936,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Bakersfield,California,OFF-BI-10002194,Binders,Cardinal Hold-It CD Pocket
West,19,Office Supplies,CA-2017-144652,Standard Class,SN-20560,Skye Norling,Home Office,United States,Los Angeles,California,OFF-AR-10003732,Art,Newell 333
West,19,Office Supplies,CA-2017-150511,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Des Moines,Washington,OFF-PA-10001776,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"
West,19,Office Supplies,CA-2017-153416,Standard Class,TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,OFF-PA-10002005,Paper,Xerox 225
West,19,Office Supplies,CA-2017-167479,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Roseville,California,OFF-PA-10002105,Paper,Xerox 223
West,19,Office Supplies,CA-2018-106656,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,OFF-LA-10003148,Labels,Avery 51
West,19,Office Supplies,CA-2018-109365,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,OFF-PA-10000477,Paper,Xerox 22
West,19,Office Supplies,CA-2018-126732,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,OFF-AR-10004752,Art,Blackstonian Pencils
West,19,Office Supplies,CA-2018-139010,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,OFF-BI-10000174,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear"
West,19,Office Supplies,CA-2018-140046,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Los Angeles,California,OFF-LA-10000305,Labels,Avery 495
West,19,Office Supplies,CA-2018-145261,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,OFF-AR-10004078,Art,Newell 312
West,19,Office Supplies,CA-2018-151512,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Denver,Colorado,OFF-AP-10000252,Appliances,Harmony HEPA Quiet Air Purifiers
West,19,Office Supplies,CA-2018-155474,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,OFF-BI-10004209,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg"
West,19,Office Supplies,CA-2018-163594,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,OFF-PA-10000809,Paper,Xerox 206
West,19,Office Supplies,CA-2018-168921,First Class,AG-10495,Andrew Gjertsen,Corporate,United States,Los Angeles,California,OFF-BI-10004209,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg"
West,19,Office Supplies,CA-2019-101700,First Class,SO-20335,Sean O'Donnell,Consumer,United States,Greeley,Colorado,OFF-EN-10003134,Envelopes,Staple envelope
West,19,Office Supplies,CA-2019-105214,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,OFF-PA-10001776,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"
West,19,Office Supplies,CA-2019-110842,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,OFF-PA-10000520,Paper,Xerox 201
West,19,Office Supplies,CA-2019-116988,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,OFF-PA-10003848,Paper,Xerox 1997
West,19,Office Supplies,CA-2019-117632,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,OFF-BI-10001900,Binders,"DXL Angle-View Binders with Locking Rings, Black"
West,19,Office Supplies,CA-2019-119424,Second Class,SB-20185,Sarah Brown,Consumer,United States,Kent,Washington,OFF-PA-10001639,Paper,Xerox 203
West,19,Office Supplies,CA-2019-120222,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Los Angeles,California,OFF-PA-10004675,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16"""
West,19,Office Supplies,CA-2019-131954,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,OFF-BI-10000138,Binders,Acco Translucent Poly Ring Binders
West,19,Office Supplies,CA-2019-143084,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,OFF-EN-10003072,Envelopes,Peel & Seel Envelopes
West,19,Office Supplies,CA-2019-155873,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,OFF-PA-10001246,Paper,Xerox 215
West,19,Office Supplies,CA-2019-156951,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,OFF-PA-10004451,Paper,Xerox 222
West,19,Office Supplies,CA-2019-166898,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,OFF-PA-10002262,Paper,Xerox 192
West,19,Office Supplies,CA-2019-168179,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Salt Lake City,Utah,OFF-PA-10001800,Paper,Xerox 220
West,19,Office Supplies,US-2017-110569,Standard Class,EB-13870,Emily Burns,Consumer,United States,Phoenix,Arizona,OFF-BI-10001036,Binders,Cardinal EasyOpen D-Ring Binders
West,19,Office Supplies,US-2018-101497,Second Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,OFF-PA-10000176,Paper,Xerox 1887
West,19,Office Supplies,US-2018-103674,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,OFF-AR-10004752,Art,Blackstonian Pencils
West,19,Office Supplies,US-2018-106313,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Seattle,Washington,OFF-PA-10001870,Paper,Xerox 202
West,19,Office Supplies,US-2018-114776,First Class,GG-14650,Greg Guthrie,Corporate,United States,Antioch,California,OFF-PA-10004100,Paper,Xerox 216
West,19,Office Supplies,US-2018-123470,Standard Class,ME-17725,Max Engle,Consumer,United States,Aurora,Colorado,OFF-BI-10001989,Binders,Premium Transparent Presentation Covers by GBC
West,19,Office Supplies,US-2019-142188,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,OFF-PA-10002005,Paper,Xerox 225
West,19,Office Supplies,US-2019-163657,Standard Class,JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,OFF-BI-10000138,Binders,Acco Translucent Poly Ring Binders
West,20,Office Supplies,CA-2016-122679,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,OFF-AR-10004757,Art,Crayola Colored Pencils
West,20,Office Supplies,CA-2016-127558,First Class,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,OFF-SU-10002537,Supplies,Acme Box Cutter Scissors
West,20,Office Supplies,CA-2016-133704,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Los Angeles,California,OFF-BI-10001636,Binders,Ibico Plastic and Wire Spiral Binding Combs
West,20,Office Supplies,CA-2016-141726,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,OFF-PA-10002230,Paper,Xerox 1897
West,20,Office Supplies,CA-2016-152296,First Class,IL-15100,Ivan Liston,Consumer,United States,San Francisco,California,OFF-BI-10004506,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock
West,20,Office Supplies,CA-2016-153150,Second Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,OFF-BI-10003355,Binders,Cardinal Holdit Business Card Pockets
West,20,Office Supplies,CA-2016-155264,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,OFF-BI-10003727,Binders,Avery Durable Slant Ring Binders With Label Holder
West,20,Office Supplies,CA-2016-157147,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,OFF-AR-10003514,Art,4009 Highlighters by Sanford
West,20,Office Supplies,CA-2017-144806,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,OFF-PA-10002586,Paper,Xerox 1970
West,20,Office Supplies,CA-2017-149713,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,OFF-PA-10001450,Paper,Rediform S.O.S. Phone Message Books
West,20,Office Supplies,CA-2017-158456,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,OFF-BI-10001097,Binders,Avery Hole Reinforcements
West,20,Office Supplies,CA-2017-164882,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,OFF-PA-10000157,Paper,Xerox 191
West,20,Office Supplies,CA-2018-109806,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,OFF-AR-10004930,Art,Turquoise Lead Holder with Pocket Clip
West,20,Office Supplies,CA-2018-112109,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,OFF-BI-10002082,Binders,GBC Twin Loop Wire Binding Elements
West,20,Office Supplies,CA-2018-116911,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,OFF-BI-10001249,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings
West,20,Office Supplies,CA-2018-130477,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,OFF-PA-10002947,Paper,Xerox 1923
West,20,Office Supplies,CA-2018-140382,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,OFF-PA-10001019,Paper,Xerox 1884
West,20,Office Supplies,CA-2018-145583,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,OFF-PA-10001804,Paper,Xerox 195
West,20,Office Supplies,CA-2019-105410,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,OFF-BI-10004970,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1"""
West,20,Office Supplies,CA-2019-123491,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,OFF-AR-10003514,Art,4009 Highlighters by Sanford
West,20,Office Supplies,CA-2019-129294,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,OFF-BI-10001757,Binders,Pressboard Hanging Data Binders for Unburst Sheets
West,20,Office Supplies,CA-2019-130631,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,OFF-FA-10000089,Fasteners,Acco Glide Clips
West,20,Office Supplies,CA-2019-139080,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,OFF-BI-10001757,Binders,Pressboard Hanging Data Binders for Unburst Sheets
West,20,Office Supplies,CA-2019-140151,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,OFF-PA-10002986,Paper,Xerox 1898
West,20,Office Supplies,CA-2019-143665,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,OFF-PA-10003673,Paper,Strathmore Photo Mount Cards
West,20,Office Supplies,CA-2019-147144,First Class,MZ-17335,Maria Zettner,Home Office,United States,Seattle,Washington,OFF-AR-10004587,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606"
West,20,Office Supplies,CA-2019-158120,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Hillsboro,Oregon,OFF-PA-10003205,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper"
West,20,Office Supplies,CA-2019-167150,Standard Class,BP-11185,Ben Peterman,Corporate,United States,San Diego,California,OFF-BI-10001097,Binders,Avery Hole Reinforcements
West,20,Office Supplies,CA-2019-167661,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,OFF-BI-10001097,Binders,Avery Hole Reinforcements
West,20,Office Supplies,US-2016-138247,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,OFF-ST-10002301,Storage,Tennsco Commercial Shelving
West,20,Office Supplies,US-2018-119270,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Los Angeles,California,OFF-PA-10004022,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright)
West,20,Office Supplies,US-2018-131058,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Santa Ana,California,OFF-LA-10001613,Labels,Avery File Folder Labels
West,20,Office Supplies,US-2019-147886,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,OFF-PA-10000743,Paper,Xerox 1977
West,21,Office Supplies,CA-2016-104563,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,OFF-AR-10000390,Art,Newell Chalk Holder
West,21,Office Supplies,CA-2016-109918,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,OFF-PA-10000174,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book"
